review_index,old_relative_path,old_sha256,old_format,archive_decision,archive_folder,sequence_in_destination,new_filename,new_relative_path,action,destination_exists,fb_selected,photo_selected,reason
70,IMG_3943.JPG,1eb5bb631976fe5ce0a4aa27cf6c223c1e10f0629f2730a17e5c45de41564936,JPEG,保留,02_260713_D2_太宰府_天滿宮,20,260713_D2_IMG3943_太宰府_車站表參道_0020.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3943_太宰府_車站表參道_0020.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
71,IMG_3944.JPG,43e23908764ebc127fdc32b71333521af9489ae4d2c9a22c535658c1331156c4,JPEG,保留,02_260713_D2_太宰府_天滿宮,21,260713_D2_IMG3944_太宰府_車站表參道_0021.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3944_太宰府_車站表參道_0021.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
72,IMG_3945.JPG,0ff86f16a3e08cf2cdafb274d5b5452874ebd1370482954d9cbee8153dbc5521,JPEG,保留,02_260713_D2_太宰府_天滿宮,22,260713_D2_IMG3945_太宰府_車站表參道_0022.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3945_太宰府_車站表參道_0022.JPG,move_and_rename,no,是,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
73,IMG_3946.JPG,8a708b84ec61bca0bb23ca156376efa3c715e66551777bcda109f75095bd2755,JPEG,保留,02_260713_D2_太宰府_天滿宮,23,260713_D2_IMG3946_太宰府_車站表參道_0023.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3946_太宰府_車站表參道_0023.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
74,IMG_3947.JPG,ed08d2a06d1a98ddbb4cb3b6f40800aca4aef7786deceb7863e79e4826f8270e,JPEG,保留,02_260713_D2_太宰府_天滿宮,24,260713_D2_IMG3947_太宰府_車站表參道_0024.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3947_太宰府_車站表參道_0024.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
75,IMG_3948.JPG,da2de991b04217e7892f02077fa52f2203b59aaeabd0144f92c55d94ab7cc341,JPEG,保留,02_260713_D2_太宰府_天滿宮,25,260713_D2_IMG3948_太宰府_車站表參道_0025.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3948_太宰府_車站表參道_0025.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
76,IMG_3949.JPG,ab73e70e3d138f1f4ec397fa2e1fbd77e1491c7322873a2335cf3b72592e4d9f,JPEG,保留,02_260713_D2_太宰府_天滿宮,26,260713_D2_IMG3949_太宰府_車站表參道_0026.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3949_太宰府_車站表參道_0026.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
77,IMG_3950.JPG,48790fef69501ef5d7c38c4428d6152cba78471523d49182cdaede5fa9fbc9de,JPEG,保留,02_260713_D2_太宰府_天滿宮,27,260713_D2_IMG3950_太宰府_車站表參道_0027.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3950_太宰府_車站表參道_0027.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
78,IMG_3951.JPG,e9b2677b868fa8137b4bb112a9e8ea35d4adfc160e1c5deb239be531d6b46043,JPEG,保留,02_260713_D2_太宰府_天滿宮,28,260713_D2_IMG3951_太宰府_車站表參道_0028.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3951_太宰府_車站表參道_0028.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
79,IMG_3952.JPG,4dfa1a1f7b103dfbac4143cb6daa59334b48dacde77310c9811a35d4ba985704,JPEG,保留,02_260713_D2_太宰府_天滿宮,29,260713_D2_IMG3952_太宰府_車站表參道_0029.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3952_太宰府_車站表參道_0029.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
80,IMG_3953.JPG,d66f63c3d3f990d0b13b552feb1803bf0c2c287e461e24c384d5142c5dc636be,JPEG,保留,02_260713_D2_太宰府_天滿宮,30,260713_D2_IMG3953_太宰府_車站表參道_0030.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3953_太宰府_車站表參道_0030.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
81,IMG_3954.JPG,a471f809a513fcb17b4bd5f5ea0e503bb2c4285a5360af782ae588a1cb613ba8,JPEG,保留,02_260713_D2_太宰府_天滿宮,31,260713_D2_IMG3954_太宰府_車站表參道_0031.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3954_太宰府_車站表參道_0031.JPG,move_and_rename,no,是,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
82,IMG_3955.JPG,a652b8807ea180ba9dce216ba8761e324f5391504bf12157504dda81d54e3ad7,JPEG,保留,02_260713_D2_太宰府_天滿宮,32,260713_D2_IMG3955_太宰府_車站表參道_0032.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3955_太宰府_車站表參道_0032.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
83,IMG_3956.JPG,74f6d7156a1363a618eff0140582518fafd7882ca24ea94d556fd26b66e22d27,JPEG,保留,02_260713_D2_太宰府_天滿宮,33,260713_D2_IMG3956_太宰府_車站表參道_0033.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3956_太宰府_車站表參道_0033.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
84,IMG_3957.JPG,06d8877550cff7891d51729813a2c885c0f2dc1dc1112b694ade4d2ca2a47592,JPEG,保留,02_260713_D2_太宰府_天滿宮,34,260713_D2_IMG3957_太宰府_車站表參道_0034.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3957_太宰府_車站表參道_0034.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
85,IMG_3958.JPG,662187d315d9b960775e79daa9283bda30d085eb5eba0814eae54e9cf1961c8b,JPEG,保留,02_260713_D2_太宰府_天滿宮,35,260713_D2_IMG3958_太宰府_車站表參道_0035.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3958_太宰府_車站表參道_0035.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
86,IMG_3959.JPG,033fd248876d99282c5556cb5239fe5d0a4bd95a9012c53c42f23b9f780dcbbf,JPEG,保留,02_260713_D2_太宰府_天滿宮,36,260713_D2_IMG3959_太宰府_車站表參道_0036.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3959_太宰府_車站表參道_0036.JPG,move_and_rename,no,是,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
87,IMG_3960.JPG,e50e1d1446080bd853386e8d711f1a9dcd1bc434e99b596d816d4e799edbfba9,JPEG,保留,02_260713_D2_太宰府_天滿宮,37,260713_D2_IMG3960_太宰府_車站表參道_0037.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3960_太宰府_車站表參道_0037.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
88,IMG_3961.JPG,97243de2302175ff98e85e0c956e7098a20cacc4c26c9bbe0651b42e15531d1a,JPEG,保留,02_260713_D2_太宰府_天滿宮,38,260713_D2_IMG3961_太宰府_車站表參道_0038.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3961_太宰府_車站表參道_0038.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
89,IMG_3962.JPG,d221f2fb4c7684f70762562e9939142f642a5acac6a400a68f284fc979f0f3a4,JPEG,保留,02_260713_D2_太宰府_天滿宮,39,260713_D2_IMG3962_太宰府_車站表參道_0039.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3962_太宰府_車站表參道_0039.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
90,IMG_3963.JPG,c7b93180b4d1b2ba8ca2f4fcd44d5bc6486a42f87ae8fbb300cf1e0c04593ae2,JPEG,保留,02_260713_D2_太宰府_天滿宮,40,260713_D2_IMG3963_太宰府_車站表參道_0040.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3963_太宰府_車站表參道_0040.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
91,IMG_3964.JPG,f5660f6419954516d1901c3ca517d2c382c4dcf2e88fe8b5bcc976cc6c31a39b,JPEG,保留,02_260713_D2_太宰府_天滿宮,41,260713_D2_IMG3964_太宰府_車站表參道_0041.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3964_太宰府_車站表參道_0041.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
92,IMG_3966.JPG,c1e9ec8ecc457937b49fa4ace71adf7ec7325e9397fffe9788975328a35cf0a9,JPEG,保留,02_260713_D2_太宰府_天滿宮,42,260713_D2_IMG3966_太宰府_車站表參道_0042.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3966_太宰府_車站表參道_0042.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
93,IMG_3967.JPG,df14d5d5c167ff0761a43fce162431ed04e1127514168f5d67c6a7a0397cb5ad,JPEG,保留,02_260713_D2_太宰府_天滿宮,43,260713_D2_IMG3967_太宰府_車站表參道_0043.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3967_太宰府_車站表參道_0043.JPG,move_and_rename,no,是,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
94,IMG_3968.JPG,94eb7a05c04575c100b93a2eccbdd50f64ff87c6d2111d76eb23e4e5afd8bb62,JPEG,保留,02_260713_D2_太宰府_天滿宮,44,260713_D2_IMG3968_太宰府_車站表參道_0044.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3968_太宰府_車站表參道_0044.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
95,IMG_3969.JPG,2013a6eb09dbf466c8684baaddff744f1baac26376594879f599d3433662bff2,JPEG,保留,02_260713_D2_太宰府_天滿宮,45,260713_D2_IMG3969_太宰府_車站表參道_0045.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3969_太宰府_車站表參道_0045.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
96,IMG_3970.JPG,7cd4efe8f443bcbe8e6262d799e905b9fb274e513f5ce2f102022a4c0fc4a3da,JPEG,保留,02_260713_D2_太宰府_天滿宮,46,260713_D2_IMG3970_太宰府_車站表參道_0046.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3970_太宰府_車站表參道_0046.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
97,IMG_3971.JPG,eb9b79dc0894c067a2178a4f21a895b0af215b00273d093d13edc97d928a3e8d,JPEG,保留,02_260713_D2_太宰府_天滿宮,47,260713_D2_IMG3971_太宰府_車站表參道_0047.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3971_太宰府_車站表參道_0047.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
98,IMG_3972.JPG,22dcf34422f87c35061d7f0fb864e13684703cdc110873bf28612d9e28a7970f,JPEG,保留,02_260713_D2_太宰府_天滿宮,48,260713_D2_IMG3972_太宰府_車站表參道_0048.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3972_太宰府_車站表參道_0048.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
99,IMG_3973.JPG,e9868049c1b32b1a7de9373a3ca3cb07e209c1f8acf68a8ac0b3517d3ab6a3f0,JPEG,保留,02_260713_D2_太宰府_天滿宮,49,260713_D2_IMG3973_太宰府_車站表參道_0049.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3973_太宰府_車站表參道_0049.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
100,IMG_3974.JPG,12ea831a39e7115632fee070febc9e8f67cde949a7ee5173a9d984c8a339c2fb,JPEG,保留,02_260713_D2_太宰府_天滿宮,50,260713_D2_IMG3974_太宰府_車站表參道_0050.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3974_太宰府_車站表參道_0050.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
101,IMG_3975.JPG,c2162f07165d758c30c87552ae9adff94844635c221a14af2979bdde715f0dbc,JPEG,保留,02_260713_D2_太宰府_天滿宮,1,260713_D2_IMG3975_太宰府_天滿宮鳥居_0001.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3975_太宰府_天滿宮鳥居_0001.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
102,IMG_3976.JPG,163a73946510e7b5dc0bfb6a5d8334c5d391cdcfa2e6c1f94721a62ea5a3b7d9,JPEG,保留,02_260713_D2_太宰府_天滿宮,2,260713_D2_IMG3976_太宰府_天滿宮鳥居_0002.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3976_太宰府_天滿宮鳥居_0002.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
103,IMG_3977.JPG,0db2a0debc6cca769c642e62752899b2e8ed894517f9e6aef683c825f10d6050,JPEG,保留,02_260713_D2_太宰府_天滿宮,3,260713_D2_IMG3977_太宰府_天滿宮鳥居_0003.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3977_太宰府_天滿宮鳥居_0003.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
104,IMG_3978.JPG,7ebfd328a15a8af8aec27ed2ec5d27555cf6deb1720ee1e87b4f95a3f78834cf,JPEG,保留,02_260713_D2_太宰府_天滿宮,4,260713_D2_IMG3978_太宰府_天滿宮鳥居_0004.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3978_太宰府_天滿宮鳥居_0004.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
105,IMG_3979.JPG,4e95537ee4806a0988fdc8e879adf41a5e24392ebbe3af4ba914f4eaf3ed711a,JPEG,保留,02_260713_D2_太宰府_天滿宮,5,260713_D2_IMG3979_太宰府_天滿宮鳥居_0005.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3979_太宰府_天滿宮鳥居_0005.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
106,IMG_3980.JPG,1d6e474928cb0e02f451b55c77a6a1fee95cd229cfbc54a3c20de6edc19af5d6,JPEG,保留,02_260713_D2_太宰府_天滿宮,6,260713_D2_IMG3980_太宰府_天滿宮鳥居_0006.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3980_太宰府_天滿宮鳥居_0006.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
107,IMG_3981.JPG,d6f94c0655325721300305e1eda60b43dfb17b31a8c8b23b4612a76c68b84400,JPEG,保留,02_260713_D2_太宰府_天滿宮,7,260713_D2_IMG3981_太宰府_天滿宮鳥居_0007.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3981_太宰府_天滿宮鳥居_0007.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
108,IMG_3982.JPG,f8cd96b42c56a80cff0805a957b38b1a0445805dfc35bfa2cd8cde2a8b130de6,JPEG,保留,02_260713_D2_太宰府_天滿宮,8,260713_D2_IMG3982_太宰府_天滿宮鳥居_0008.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3982_太宰府_天滿宮鳥居_0008.JPG,move_and_rename,no,是,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
109,IMG_3983.JPG,8f6400d618bdb49be32bc295e8d962b64bb610a884e43bd627fa95f09ab39cfd,JPEG,保留,02_260713_D2_太宰府_天滿宮,9,260713_D2_IMG3983_太宰府_天滿宮鳥居_0009.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3983_太宰府_天滿宮鳥居_0009.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
110,IMG_3984.JPG,fe839a667182713ddf6e2be465a8b6a054a8227b685aebe6573065576763c1d4,JPEG,保留,02_260713_D2_太宰府_天滿宮,10,260713_D2_IMG3984_太宰府_天滿宮鳥居_0010.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3984_太宰府_天滿宮鳥居_0010.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
111,IMG_3985.JPG,1839fc34c808a8c83656c4b1b13cfd8e2a1c3b79094c70f038ff6f35d871daa0,JPEG,保留,02_260713_D2_太宰府_天滿宮,11,260713_D2_IMG3985_太宰府_天滿宮鳥居_0011.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3985_太宰府_天滿宮鳥居_0011.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
112,IMG_3986.JPG,a92b51d17c53b033efb3ba940dd35cc7d7365bc626f11ead0e9c4ffb4e1de1fc,JPEG,保留,02_260713_D2_太宰府_天滿宮,12,260713_D2_IMG3986_太宰府_天滿宮鳥居_0012.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3986_太宰府_天滿宮鳥居_0012.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
113,IMG_3987.JPG,53bb2f29ba60128ab3e9a75e2c4c890f6f316b0fb6ae8698f5715b36becf5ca6,JPEG,保留,02_260713_D2_太宰府_天滿宮,13,260713_D2_IMG3987_太宰府_天滿宮鳥居_0013.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3987_太宰府_天滿宮鳥居_0013.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
114,IMG_3988.JPG,c36d3457dbba5338b4f911b49b394cd85a580c07cb2f328df7446eb7ee4131be,JPEG,保留,02_260713_D2_太宰府_天滿宮,14,260713_D2_IMG3988_太宰府_天滿宮鳥居_0014.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3988_太宰府_天滿宮鳥居_0014.JPG,move_and_rename,no,是,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
115,IMG_3989.JPG,9c53be92bc85ec233017dbcb8e2d4eb8cf6b73875266d6188f950942f4d56969,JPEG,保留,02_260713_D2_太宰府_天滿宮,15,260713_D2_IMG3989_太宰府_天滿宮鳥居_0015.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3989_太宰府_天滿宮鳥居_0015.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
116,IMG_3990.JPG,963366ce5ae5813f6c854ffc6aa8fe8f3cb1d8adaf7d0fb77e8ebaddac58d4c7,JPEG,保留,02_260713_D2_太宰府_天滿宮,16,260713_D2_IMG3990_太宰府_天滿宮鳥居_0016.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3990_太宰府_天滿宮鳥居_0016.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
117,IMG_3991.JPG,8be1e223e0e7063b97d049b1ebb4e3d809852bde1783d984ae3819c3f578ab59,JPEG,保留,02_260713_D2_太宰府_天滿宮,17,260713_D2_IMG3991_太宰府_天滿宮鳥居_0017.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3991_太宰府_天滿宮鳥居_0017.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
118,IMG_3992.JPG,a0a42430b6421c69fed2f54fba826ca33f59485ab6facbbd1afa97f0ae5678f3,JPEG,保留,02_260713_D2_太宰府_天滿宮,18,260713_D2_IMG3992_太宰府_天滿宮鳥居_0018.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3992_太宰府_天滿宮鳥居_0018.JPG,move_and_rename,no,是,是,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
119,IMG_3993.JPG,862659d6304544ea54c918332579be3d95a02302150ef0a861c7e59b92078294,JPEG,保留,02_260713_D2_太宰府_天滿宮,19,260713_D2_IMG3993_太宰府_天滿宮鳥居_0019.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3993_太宰府_天滿宮鳥居_0019.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
120,IMG_3994.JPG,99503ab9ebd8492ac561d847a03046dfe2944d0b598d0da32ba8e0b703d83dbe,JPEG,保留,02_260713_D2_太宰府_天滿宮,20,260713_D2_IMG3994_太宰府_天滿宮鳥居_0020.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3994_太宰府_天滿宮鳥居_0020.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
121,IMG_3995.JPG,85eabb3c5009e61cb54b1eea4eb613444dcab8e6eb29353f8bdbe9c81439b094,JPEG,保留,02_260713_D2_太宰府_天滿宮,21,260713_D2_IMG3995_太宰府_天滿宮鳥居_0021.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3995_太宰府_天滿宮鳥居_0021.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
122,IMG_3996.JPG,d5492cd0b01930398c5527d2c0f881b4bb2bf01442e7e310a7849741fe553ece,JPEG,保留,02_260713_D2_太宰府_天滿宮,22,260713_D2_IMG3996_太宰府_天滿宮鳥居_0022.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3996_太宰府_天滿宮鳥居_0022.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
123,IMG_3997.JPG,7dd96fc68b5b65cf223b8ecba0e269d7fea0c0124f97a8338d4212419b92add5,JPEG,保留,02_260713_D2_太宰府_天滿宮,23,260713_D2_IMG3997_太宰府_天滿宮鳥居_0023.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3997_太宰府_天滿宮鳥居_0023.JPG,move_and_rename,no,是,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
124,IMG_3998.JPG,32effaf9c0b7fbe3c348eca51bfb71b64b08614b3a1b97bb2c78889d3e398fcf,JPEG,保留,02_260713_D2_太宰府_天滿宮,24,260713_D2_IMG3998_太宰府_天滿宮鳥居_0024.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3998_太宰府_天滿宮鳥居_0024.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
125,IMG_3999.MOV,9bacf516115db36896a94c83486772923bbaaf3d0dfdd8c4283c2092e939c964,MOV,保留,02_260713_D2_太宰府_天滿宮,25,260713_D2_IMG3999_太宰府_天滿宮鳥居_0025.MOV,02_260713_D2_太宰府_天滿宮/260713_D2_IMG3999_太宰府_天滿宮鳥居_0025.MOV,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
126,IMG_4001.JPG,c82114edab645c17bb5f4a4268ee0ae8c808ce36ce95498a2738aaa0fa6c11e9,JPEG,保留,02_260713_D2_太宰府_天滿宮,26,260713_D2_IMG4001_太宰府_天滿宮鳥居_0026.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG4001_太宰府_天滿宮鳥居_0026.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
127,IMG_4002.JPG,f452d2c5077124d8e09eba0bcd082f746dd4b2ad918d9adbbdeb2e6ca1802686,JPEG,保留,02_260713_D2_太宰府_天滿宮,27,260713_D2_IMG4002_太宰府_天滿宮鳥居_0027.JPG,02_260713_D2_太宰府_天滿宮/260713_D2_IMG4002_太宰府_天滿宮鳥居_0027.JPG,move_and_rename,no,否,否,依 D2 日期／行程分類，保留原始 IMG 編號以便回溯
